"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0360575557,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z9783690300957981,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",2.26,1.68,1.69,0.00,0.00,1.69,-0.01
1Z8590980356848985,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.52,2.83,2.36,0.00,0.00,2.36,0.47
1Z3X914A0159569178,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",42.73,24.08,14.79,0.00,0.00,14.79,9.29
1Z3X914A0159569178,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0360719982,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",1.89,1.69,1.66,0.00,0.00,1.66,0.03
1Z3X914A0360083409,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.92,2.26,0.00,0.00,2.26,0.66
1Z3X914A0360083409,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0359088014,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.91,2.26,0.00,0.00,2.26,0.65
1Z3X914A0359088014,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0358369221,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",4.98,4.07,3.14,0.00,0.00,3.14,0.93
1Z3X914A0358369221,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0358369221,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0360506498,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",4.08,3.17,2.26,0.00,0.00,2.26,0.91
1Z3X914A0360506498,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0358984271,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.91,2.26,0.00,0.00,2.26,0.65
1Z3X914A0358984271,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0358232458,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",4.08,3.17,2.26,0.00,0.00,2.26,0.91
1Z3X914A0358232458,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0360905440,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",4.56,3.52,2.31,0.00,0.00,2.31,1.21
1Z3X914A0360905440,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0390092370,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.54,2.61,2.31,0.00,0.00,2.31,0.3
1Z3X914A0390092370,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394251468,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0394251468,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393359658,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0393359658,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0392307367,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.34,2.72,2.27,0.00,0.00,2.27,0.45
1Z3X914A0391934093,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0391934093,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390086583,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.49,3.05,2.41,0.00,0.00,2.41,0.64
1Z3X914A0390086583,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390608474,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0390608474,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394753998,0000003X914A154,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0394753998,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.24,4.19,3.91,0.00,0.00,3.91,0.28
1Z3X914A0390414683,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0390414683,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393429242,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",8.19,7.11,1.66,0.00,0.00,1.66,5.45
1Z3X914A0393400674,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",7.00,4.30,3.00,0.00,0.00,3,1.3
1Z3X914A0395962699,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.95,2.57,2.22,0.00,0.00,2.22,0.35
1Z3X914A0393343852,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.99,3.92,3.37,0.00,0.00,3.37,0.55
1Z3X914A0393343852,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397649480,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",6.30,3.95,3.14,0.00,0.00,3.14,0.81
1Z3X914A0393302806,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.04,2.38,2.27,0.00,0.00,2.27,0.11
1Z3X914A0393302806,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0399212947,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.48,4.08,2.59,0.00,0.00,2.59,1.49
1Z3X914A0399212947,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0391964417,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",2.91,1.99,1.69,0.00,0.00,1.69,0.3
1Z3X914A0393107625,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.94,4.76,3.60,0.00,0.00,3.6,1.16
1Z3X914A0393107625,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0393107625,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394235422,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.66,4.17,3.09,0.00,0.00,3.09,1.08
1Z3X914A0394235422,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392131832,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.85,2.69,2.27,0.00,0.00,2.27,0.42
1Z3X914A0392131832,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391892610,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.88,3.45,0.00,0.00,3.45,0.43
1Z3X914A0391892610,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0391892610,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0398245879,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.33,3.34,2.57,0.00,0.00,2.57,0.77
1Z3X914A0359999647,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",4.32,3.73,3.14,0.00,0.00,3.14,0.59
1Z3X914A0359999647,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0359999647,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0358698269,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.47,2.87,2.26,0.00,0.00,2.26,0.61
1Z3X914A0358698269,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0358594479,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.42,2.83,2.26,0.00,0.00,2.26,0.57
1Z3X914A0358594479,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0397016127,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",2.95,2.05,1.66,0.00,0.00,1.66,0.39
1Z3X914A0359865317,0000003X914A154,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.48,4.08,2.59,0.00,0.00,2.59,1.49
1Z3X914A0359865317,0000003X914A154,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394629042,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.30,2.88,0.00,0.00,2.88,0.42
1Z3X914A0394629042,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0398582077,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",6.19,4.18,3.06,0.00,0.00,3.06,1.12
1Z3X914A0398582077,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390820172,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",11.05,6.65,4.31,0.00,0.00,4.31,2.34
1Z3X914A0391828743,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",11.05,6.65,4.31,0.00,0.00,4.31,2.34
1Z3X914A0394054403,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",11.05,6.65,4.31,0.00,0.00,4.31,2.34
1Z3X914A0396033708,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.20,3.55,2.64,0.00,0.00,2.64,0.91
1Z3X914A0396033708,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396282896,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",7.00,4.30,2.76,0.00,0.00,2.76,1.54
1Z3X914A0394283353,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",10.87,6.54,4.20,0.00,0.00,4.2,2.34
1Z3X914A0395217682,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",5.05,3.23,2.07,0.00,0.00,2.07,1.16
1Z3X914A0394553794,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",10.55,6.35,4.08,0.00,0.00,4.08,2.27
1Z3X914A0394699664,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",3.74,2.74,2.42,0.00,0.00,2.42,0.32
1Z3X914A0394699664,0000003X914A154,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394979165,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",11.05,6.65,4.31,0.00,0.00,4.31,2.34
1Z3X914A0390390388,0000003X914A154,"Fuel Surcharge","FUEL SURCHARGE",11.05,6.65,4.31,0.00,0.00,4.31,2.34
1Z0796650398356554,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",9.76,6.00,5.07,0.00,0.00,5.07,0.93
1Z3X914A0390631117,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0390631117,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396870036,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0396870036,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z7268320377855573,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,34.50,0.00,0.00,34.5,0
1Z7268320377855573,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",11.95,10.26,9.24,0.00,0.00,9.24,1.02
1Z7268320377855573,0000003X914A114,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z7268320377855573,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z0796650399265169,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",9.76,6.00,5.07,0.00,0.00,5.07,0.93
1Z3X914A0394667644,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0394667644,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391354068,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0391354068,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z7268320377213588,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,34.50,0.00,0.00,34.5,0
1Z7268320377213588,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",11.95,10.26,9.24,0.00,0.00,9.24,1.02
1Z7268320377213588,0000003X914A114,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z7268320377213588,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392932691,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0392932691,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1ZE362000343880017,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,43.50,0.00,0.00,43.5,-2
1ZE362000343880017,0000003X914A114,"Declared Value","Declared Value",142.10,142.10,142.10,0.00,0.00,142.1,0
1ZE362000343880017,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",24.85,18.01,16.65,0.00,0.00,16.65,1.36
1ZE362000343880017,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392103078,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0392103078,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1ZE362000345778429,0000003X914A114,"Declared Value","Declared Value",47.85,47.85,47.85,0.00,0.00,47.85,0
1ZE362000345778429,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",9.69,5.96,5.04,0.00,0.00,5.04,0.92
1Z8419170360434728,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",1.98,1.69,1.69,0.00,0.00,1.69,0
1Z3X914A0393910257,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0393910257,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391941281,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.77,2.42,0.00,0.00,2.42,0.35
1Z3X914A0391941281,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398468674,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.95,2.63,2.22,0.00,0.00,2.22,0.41
1Z3X914A0398081493,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",5.22,3.34,2.72,0.00,0.00,2.72,0.62
1Z3X914A0396436710,0000003X914A114,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.58,1.87,1.69,0.00,0.00,1.69,0.18
1Z3X914A0399096609,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",2.59,2.46,2.46,0.00,0.00,2.46,0
1Z3X914A0399096609,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A4460929731,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",20.77,13.27,9.79,0.00,0.00,9.79,3.48
1Z3X914A4460929731,0000003X914A114,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A4460929731,0000003X914A114,"Saturday Fee","Saturday Delivery",16.00,16.00,16.00,0.00,0.00,16,0
1Z3X914A0158293922,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",18.79,10.98,7.36,0.00,0.00,7.36,3.62
1Z3X914A0158293922,0000003X914A114,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0395880287,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",5.75,3.68,2.99,0.00,0.00,2.99,0.69
1Z3X914A0399790251,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",11.03,3.86,3.14,0.00,0.00,3.14,0.72
1Z3X914A0398928300,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0398928300,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",19.14,14.50,13.13,0.00,0.00,13.13,1.37
1Z3X914A0398928300,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0399550662,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",11.03,3.86,3.14,0.00,0.00,3.14,0.72
1Z3X914A0393242265,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.01,2.36,2.31,0.00,0.00,2.31,0.05
1Z3X914A0393242265,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398734868,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,3.91,0.00,0.00,3.91,1.29
1Z3X914A0398734868,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392026554,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",5.67,3.85,3.40,0.00,0.00,3.4,0.45
1Z3X914A0392026554,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395664387,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.21,5.35,3.87,0.00,0.00,3.87,1.48
1Z3X914A0395664387,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391135278,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",2.74,1.90,1.69,0.00,0.00,1.69,0.21
1Z3X914A0397262763,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.21,5.35,3.87,0.00,0.00,3.87,1.48
1Z3X914A0397262763,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0399241595,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",7.77,5.08,3.87,0.00,0.00,3.87,1.21
1Z3X914A0399241595,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0399636776,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",7.77,5.08,3.87,0.00,0.00,3.87,1.21
1Z3X914A0399636776,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0358250714,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.76,3.09,2.30,0.00,0.00,2.3,0.79
1Z3X914A0358250714,0000003X914A114,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0391086536,0000003X914A114,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0391086536,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",13.12,10.29,9.39,0.00,0.00,9.39,0.9
1Z3X914A0391086536,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391086536,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0399028816,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,3.91,0.00,0.00,3.91,1.29
1Z3X914A0399028816,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395880509,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,3.91,0.00,0.00,3.91,1.29
1Z3X914A0395880509,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397961696,0000003X914A114,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0397961696,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.44,7.58,7.11,0.00,0.00,7.11,0.47
1Z3X914A0397961696,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397961696,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390707947,0000003X914A114,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0390707947,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",13.12,10.29,9.39,0.00,0.00,9.39,0.9
1Z3X914A0390707947,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390707947,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390597487,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",2.62,1.90,1.69,0.00,0.00,1.69,0.21
1Z3X914A0397408481,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.07,5.20,3.91,0.00,0.00,3.91,1.29
1Z3X914A0397408481,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390292896,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.51,2.67,2.46,0.00,0.00,2.46,0.21
1Z3X914A0390292896,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0397824405,0000003X914A114,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0397824405,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.44,7.58,7.11,0.00,0.00,7.11,0.47
1Z3X914A0397824405,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397824405,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0398481391,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",7.62,4.93,3.30,0.00,0.00,3.3,1.63
1Z3X914A0398481391,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0399604612,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0399604612,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",15.18,12.30,11.37,0.00,0.00,11.37,0.93
1Z3X914A0399604612,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0399604612,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0398192202,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.07,5.20,4.52,0.00,0.00,4.52,0.68
1Z3X914A0398192202,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397211442,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",2.33,1.69,1.69,0.00,0.00,1.69,0
1Z3X914A0398598239,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",2.60,1.81,1.69,0.00,0.00,1.69,0.12
1Z3X914A0398660572,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",3.39,2.67,2.46,0.00,0.00,2.46,0.21
1Z3X914A0398660572,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391317607,0000003X914A114,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0391317607,0000003X914A114,"Fuel Surcharge","FUEL SURCHARGE",8.44,7.58,7.11,0.00,0.00,7.11,0.47
1Z3X914A0391317607,0000003X914A114,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391317607,0000003X914A114,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0397056183,0000003X914A114,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
